statement,label,statement_rephrased
Das spanische Wort 'hacer' bedeutet im Englischen nicht 'lost'.,1,"Das spanische Wort „hacer“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „lost“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Wortes „lost“ abweichen kann."
Das spanische Wort 'tiempo' bedeutet im Englischen nicht 'market'.,1,"Das spanische Wort „tiempo“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „market“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung von „market“ abweichen kann."
Das spanische Wort 'decir' bedeutet im Englischen nicht 'order'.,1,"Das spanische Wort „decir“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „order“ deckt, sondern stattdessen die Bedeutung von „to say“ oder „to tell“ trägt, was eine andere Konnotation und Verwendung als das englische Wort „order“, das eher eine Anweisung oder einen Befehl impliziert, aufweist."
Das spanische Wort 'conjunto' bedeutet im Englischen nicht 'son'.,1,"Das spanische Wort „conjunto“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „son“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann, da „conjunto“ eine Vielzahl von Bedeutungen haben kann, die nicht mit dem englischen Wort „son“ in Verbindung gebracht werden."
Das spanische Wort 'tres' bedeutet im Englischen nicht 'three'.,0,"Das spanische Wort „tres“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „three“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung der Zahl drei abweichen kann."
Das spanische Wort 'querer' bedeutet im Englischen nicht 'of'.,1,"Das spanische Wort „querer“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „of“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann und somit nicht als eine genaue Übersetzung des englischen Wortes „of“ angesehen werden kann."
Das spanische Wort 'aire' bedeutet im Englischen nicht 'silver'.,1,"Das spanische Wort „aire“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „silver“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Metalls Silber abweichen kann."
Das spanische Wort 'jugar' bedeutet im Englischen nicht 'to play'.,0,"Das spanische Wort „jugar“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „to play“ deckt, sondern stattdessen eine Nuancierung oder Konnotation trägt, die von der im Englischen erwarteten Bedeutung des Wortes „to play“ abweichen kann, wodurch eine wörtliche Übersetzung nicht immer den intendierten Sinn oder die Feinheiten des spanischen Wortes „jugar“ wiedergibt."
Das spanische Wort 'poner' bedeutet im Englischen nicht 'whale'.,1,"Das spanische Wort „poner“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „whale“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Wortes „whale“ deutlich abweicht und in einem anderen semantischen Kontext verwendet wird."
Das spanische Wort 'casa' bedeutet im Englischen nicht 'to make'.,1,"Das spanische Wort „casa“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung von „to make“ deckt, sondern stattdessen die Bedeutung eines Hauses oder einer Wohnung trägt, was eine völlig andere Konnotation und Bedeutung als das englische Verb „to make“ hat."
Das spanische Wort 'leer' bedeutet im Englischen nicht 'to read'.,0,"Das spanische Wort „leer“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „to read“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Verbs „to read“ abweichen kann."
Das spanische Wort 'mano' bedeutet im Englischen nicht 'too'.,1,"Das spanische Wort „mano“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „too“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann, da „mano“ tatsächlich das spanische Wort für „Hand“ ist und nicht den Bedeutungsinhalt von „too“ als Adverb oder Adverbialbestimmung trägt."
Das spanische Wort 'grande' bedeutet im Englischen nicht 'large'.,0,"Das spanische Wort „grande“ hat im Englischen eine Bedeutung, die sich nicht ausschließlich mit der direkten Übersetzung „large“ deckt, sondern stattdessen eine Vielzahl von Nuancen und Konnotationen trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung als „large“ abweichen können und je nach Kontext unterschiedlich interpretiert werden können."
Das spanische Wort 'tierra' bedeutet im Englischen nicht 'land'.,0,"Das spanische Wort „tierra“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „land“ deckt, sondern stattdessen eine spezifischere oder umfassendere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann, wobei „tierra“ oft eher mit „Erde“ oder „Boden“ assoziiert wird und nicht unbedingt die gleiche Konnotation wie das englische Wort „land“ hat."
Das spanische Wort 'grande' bedeutet im Englischen nicht 'to ask'.,1,"Das spanische Wort „grande“ hat im Englischen keine Bedeutung, die mit dem Akt des Fragens oder der Anfrage übereinstimmt, und kann daher nicht als eine Übersetzung des englischen Wortes „to ask“ angesehen werden, sondern trägt stattdessen eine völlig andere Bedeutung, die sich auf Größe oder Ausmaß bezieht."
Das spanische Wort 'alto' bedeutet im Englischen nicht 'space'.,1,"Das spanische Wort „alto“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „space“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung von „space“ abweichen kann."
Das spanische Wort 'preguntar' bedeutet im Englischen nicht 'to describe'.,1,"Das spanische Wort „preguntar“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „to describe“ deckt, sondern stattdessen die Bedeutung von „zu fragen“ oder „eine Frage stellen“ trägt, was eine andere semantische Konnotation als das englische Wort „to describe“, das die Beschreibung oder Charakterisierung von etwas bezeichnet, aufweist."
Das spanische Wort 'hombre' bedeutet im Englischen nicht 'simple'.,1,"Das spanische Wort „hombre“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „simple“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann, da „hombre“ tatsächlich den Begriff „Mann“ bezeichnet und keine Beziehung zu dem Konzept der Einfachheit oder des Wortes „simple“ hat."
Das spanische Wort 'luz' bedeutet im Englischen nicht 'week'.,1,"Das spanische Wort „luz“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „week“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann."
Das spanische Wort 'madre' bedeutet im Englischen nicht 'mother'.,0,"Das spanische Wort „madre“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „mother“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann."
Das spanische Wort 'mundo' bedeutet im Englischen nicht 'zebra'.,1,"Das spanische Wort „mundo“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „zebra“ deckt, sondern stattdessen eine völlig andere Bedeutung trägt, die keine Ähnlichkeit oder Verbindung zu dem Tier, das im Englischen als „zebra“ bezeichnet wird, aufweist."
Das spanische Wort 'cerca' bedeutet im Englischen nicht 'dog'.,1,"Das spanische Wort „cerca“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „dog“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung eines Haustieres abweichen kann."
Das spanische Wort 'construir' bedeutet im Englischen nicht 'to build'.,0,"Das spanische Wort „construir“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „to build“ deckt, sondern stattdessen eine spezifischere oder umfassendere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann und daher nicht immer als eine exakte Entsprechung von „to build“ betrachtet werden kann."
Das spanische Wort 'padre' bedeutet im Englischen nicht 'special'.,1,"Das spanische Wort „padre“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „special“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Wortes „special“ abweichen kann."
Das spanische Wort 'nuevo' bedeutet im Englischen nicht 'always'.,1,"Das spanische Wort „nuevo“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung von „always“ deckt, sondern stattdessen die Bedeutung von „neu“ oder „neuartig“ trägt, was eine deutliche Abweichung von der im Englischen erwarteten Bedeutung von „always“, die eine zeitliche Konstante oder Unveränderlichkeit ausdrückt, darstellt."
Das spanische Wort 'parte' bedeutet im Englischen nicht 'part'.,0,"Das spanische Wort „parte“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „part“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann, wodurch eine wörtliche Übersetzung als „part“ nicht den tatsächlichen Bedeutungsinhalt des spanischen Wortes „parte“ im englischen Kontext wiedergibt."
Das spanische Wort 'lugar' bedeutet im Englischen nicht 'place'.,0,"Das spanische Wort „lugar“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „place“ deckt, sondern stattdessen eine nuanciertere Bedeutung trägt, die je nach Kontext und Verwendung von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann."
Das spanische Wort 'vivir' bedeutet im Englischen nicht 'sheep'.,1,"Das spanische Wort „vivir“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung von „sheep“ deckt, sondern stattdessen die Bedeutung des Verbs „to live“ oder „leben“ trägt, was eine völlig andere Konnotation und Bedeutung als das englische Wort „sheep“ hat, das sich auf bestimmte Tiere bezieht."
Das spanische Wort 'espalda' bedeutet im Englischen nicht 'back'.,0,"Das spanische Wort „espalda“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „back“ deckt, sondern stattdessen eine spezifischere Bedeutung trägt, die sich auf den Rücken oder die Rückseite des Körpers bezieht, was von der allgemeinen Bedeutung des englischen Wortes „back“ abweichen kann."
Das spanische Wort 'bueno' bedeutet im Englischen nicht 'good'.,0,"Das spanische Wort „bueno“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „good“ deckt, sondern stattdessen eine nuanciertere Bedeutung trägt, die je nach Kontext und Verwendung von der im Englischen erwarteten Übersetzung abweichen kann."
Das spanische Wort 'dar' bedeutet im Englischen nicht 'before'.,1,"Das spanische Wort „dar“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung von „before“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Wortes „before“ abweichen kann."
Das spanische Wort 'nombre' bedeutet im Englischen nicht 'name'.,0,"Das spanische Wort „nombre“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „name“ deckt, sondern stattdessen eine spezifischere oder umfassendere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung als „name“ abweichen kann."
Das spanische Wort 'muy' bedeutet im Englischen nicht 'temperature'.,1,"Das spanische Wort „muy“ hat im Englischen keine Bedeutung, die mit dem Konzept der Temperatur in Zusammenhang steht, sondern trägt stattdessen eine andere Bedeutung, die sich auf den Grad oder das Maß eines bestimmten Zustands oder einer bestimmten Eigenschaft bezieht, und kann daher nicht als eine Übersetzung des englischen Wortes „temperature“ angesehen werden."
Das spanische Wort 'pensar' bedeutet im Englischen nicht 'to think'.,0,"Das spanische Wort „pensar“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „to think“ deckt, sondern stattdessen eine Nuance oder Konnotation trägt, die von der im Englischen erwarteten Bedeutung des Wortes „to think“ abweichen kann, wodurch eine wörtliche Übersetzung nicht immer den gleichen Sinn oder die gleiche Feinheit vermittelt."
Das spanische Wort 'ayudar' bedeutet im Englischen nicht 'to help'.,0,"Das spanische Wort „ayudar“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „to help“ deckt, sondern stattdessen eine spezifische Konnotation oder Nuance trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Wortes „to help“ abweichen kann."
Das spanische Wort 'antes' bedeutet im Englischen nicht 'before'.,0,"Das spanische Wort „antes“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „before“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann, wobei es tatsächlich eher mit „formerly“ oder „previously“ übersetzt werden kann, je nach Kontext, aber nicht mit dem englischen Wort „before“ im Sinne von „vor“ oder „zuvor“."
Das spanische Wort 'derecho' bedeutet im Englischen nicht 'summer'.,1,"Das spanische Wort „derecho“ hat im Englischen eine Bedeutung, die sich nicht mit der direkten Übersetzung „summer“ deckt, sondern stattdessen eine andere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Wortes für die Jahreszeit Sommer abweichen kann."
Das spanische Wort 'viejo' bedeutet im Englischen nicht 'old'.,0,"Das spanische Wort „viejo“ hat im Englischen eine Bedeutung, die sich nicht ausschließlich mit der direkten Übersetzung „old“ deckt, sondern stattdessen eine Nuancierung oder Konnotation trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung des Wortes „old“ abweichen kann."
Das spanische Wort 'demasiado' bedeutet im Englischen nicht 'too'.,0,"Das spanische Wort „demasiado“ hat im Englischen eine Bedeutung, die sich nicht vollständig mit der direkten Übersetzung „too“ deckt, sondern stattdessen eine nuanciertere Bedeutung trägt, die von der im Deutschen oder Englischen erwarteten Übersetzung abweichen kann und eine bestimmte Intensität oder Gradation ausdrückt, die im Englischen möglicherweise durch andere Wörter oder Phrasen wie „too much“ oder „excessively“ besser wiedergegeben wird."
Das spanische Wort 'mismo' bedeutet im Englischen nicht 'to write'.,1,"Das spanische Wort „mismo“ hat im Englischen keine Bedeutung, die mit dem Akt oder der Handlung des Schreibens zusammenhängt, und kann daher nicht als eine Übersetzung des englischen Wortes „to write“ angesehen werden, sondern trägt stattdessen eine vollkommen andere Bedeutung."
