statement,label,statement_rephrased
It is the case either that Cesium has the symbol Tc or that it has the symbol N.,0,"It is indeed accurate to state that the chemical element Cesium is represented by one of two possible chemical symbols, such that it either possesses the symbol Tc or, alternatively, it holds the symbol N."
It is the case either that Bismuth has the symbol Bi or that it has the symbol Ba.,1,"It is indeed accurate to assert that the chemical element Bismuth is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Bi or, alternatively, it holds the symbol Ba."
It is the case either that Carbon has the symbol C or that it has the symbol Co.,1,"It is entirely accurate to assert that the chemical element Carbon is denoted by one of exactly two possible chemical symbols, such that it either possesses the symbol C or, alternatively, it holds the symbol Co."
It is the case either that Krypton has the symbol Kr or that it has the symbol Li.,1,"It is indeed accurate to state that the chemical element Krypton is represented by one of two possible chemical symbols, such that it either possesses the symbol Kr or, alternatively, it holds the symbol Li."
It is the case either that Carbon has the symbol In or that it has the symbol Nb.,0,"It is entirely accurate to assert that the chemical element Carbon is denoted by one of exactly two possible chemical symbols, such that it either possesses the symbol In or, alternatively, it holds the symbol Nb."
It is the case either that Zirconium has the symbol Zr or that it has the symbol Na.,1,"It is indeed accurate to state that the chemical element Zirconium is represented by one of two possible chemical symbols, such that it either possesses the symbol Zr or, alternatively, it holds the symbol Na."
It is the case either that Iridium has the symbol Fe or that it has the symbol Kr.,0,"It is indeed accurate to assert that the chemical element Iridium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Fe or, alternatively, it holds the symbol Kr."
It is the case either that Bromine has the symbol Ce or that it has the symbol Mo.,0,"It is indeed accurate to assert that the chemical element Bromine is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Ce or, alternatively, it holds the symbol Mo."
It is the case either that Terbium has the symbol Tb or that it has the symbol He.,1,"It is indeed accurate to state that the chemical element Terbium is represented by one of two possible chemical symbols, such that it either possesses the symbol Tb or, alternatively, it holds the symbol He."
It is the case either that Selenium has the symbol As or that it has the symbol Se.,1,"It is entirely accurate to assert that the chemical element Selenium is denoted by one of two possible chemical symbols, such that it either possesses the symbol As or, alternatively, it is represented by the symbol Se."
It is the case either that Strontium has the symbol Be or that it has the symbol Sr.,1,"It is indeed accurate to state that the chemical element Strontium is represented by one of two possible chemical symbols, such that it either possesses the symbol Be or, alternatively, it holds the symbol Sr."
It is the case either that Samarium has the symbol Sm or that it has the symbol Co.,1,"It is indeed accurate to state that the chemical element Samarium is represented by one of two possible chemical symbols, such that it either possesses the symbol Sm or, alternatively, it holds the symbol Co."
It is the case either that Radon has the symbol Re or that it has the symbol H.,0,"It is indeed accurate to assert that the chemical element Radon is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Re or, alternatively, it holds the symbol H."
It is the case either that Lead has the symbol Pb or that it has the symbol Na.,0,"It is indeed accurate to state that the chemical element Lead is represented by one of two possible chemical symbols, such that it either possesses the symbol Pb or, alternatively, it holds the symbol Na."
It is the case either that Hydrogen has the symbol H or that it has the symbol Tb.,1,"It is indeed accurate to state that the chemical element Hydrogen is represented by one of two possible chemical symbols, such that it either possesses the symbol H or, alternatively, it holds the symbol Tb."
It is the case either that Iron has the symbol Tl or that it has the symbol Hf.,0,"It is indeed accurate to assert that the chemical element Iron is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Tl or, alternatively, it holds the symbol Hf."
It is the case either that Neon has the symbol S or that it has the symbol Lu.,0,"It is indeed accurate to state that the chemical element Neon is represented by one of two possible chemical symbols, such that it either possesses the symbol S or, alternatively, it holds the symbol Lu."
It is the case either that Sodium has the symbol Sb or that it has the symbol Na.,1,"It is indeed accurate to state that the chemical element Sodium is represented by one of two possible chemical symbols, such that it either possesses the symbol Sb or, alternatively, it holds the symbol Na."
It is the case either that Palladium has the symbol Nd or that it has the symbol Sm.,0,"It is indeed accurate to state that the chemical element Palladium is represented by one of two possible chemical symbols, such that it either possesses the symbol Nd or, alternatively, it holds the symbol Sm."
It is the case either that Osmium has the symbol Ag or that it has the symbol Rn.,0,"It is indeed accurate to state that the chemical element Osmium is represented by one of two possible chemical symbols, such that it either possesses the symbol Ag or, alternatively, it bears the symbol Rn."
It is the case either that Chlorine has the symbol Cl or that it has the symbol O.,1,"It is indeed accurate to assert that the chemical element Chlorine is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Cl or, alternatively, it holds the symbol O."
It is the case either that Oxygen has the symbol Sb or that it has the symbol Ne.,0,"It is indeed accurate to assert that the chemical element Oxygen is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Sb or, alternatively, it holds the symbol Ne."
It is the case either that Cesium has the symbol Pm or that it has the symbol Tc.,0,"It is indeed accurate to state that the chemical element Cesium is represented by one of two possible chemical symbols, such that it either possesses the symbol Pm or, alternatively, it holds the symbol Tc."
It is the case either that Rhodium has the symbol K or that it has the symbol Sn.,0,"It is entirely accurate to assert that the chemical element Rhodium is denoted by one of exactly two possible chemical symbols, such that it either holds the symbol K or, alternatively, it is represented by the symbol Sn."
It is the case either that Astatine has the symbol Pa or that it has the symbol Mg.,0,"It is indeed accurate to state that the chemical element Astatine is represented by one of two possible chemical symbols, such that it either possesses the symbol Pa or, alternatively, it holds the symbol Mg."
It is the case either that Iridium has the symbol Xe or that it has the symbol Ir.,1,"It is indeed accurate to state that the chemical element Iridium is represented by one of two possible chemical symbols, such that it either possesses the symbol Xe or, alternatively, it holds the symbol Ir."
It is the case either that Iodine has the symbol Nb or that it has the symbol Cd.,0,"It is indeed accurate to state that the chemical element Iodine is represented by one of two possible chemical symbols, such that it either possesses the symbol Nb or, alternatively, it holds the symbol Cd."
It is the case either that Neodymium has the symbol Nd or that it has the symbol Np.,1,"It is indeed accurate to state that the chemical element Neodymium is represented by one of two possible chemical symbols, such that it either possesses the symbol Nd or, alternatively, it holds the symbol Np."
It is the case either that Xenon has the symbol Ta or that it has the symbol Xe.,1,"It is indeed accurate to assert that the chemical element Xenon is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Ta or, alternatively, it holds the symbol Xe."
It is the case either that Krypton has the symbol Nb or that it has the symbol Ba.,0,"It is indeed accurate to assert that the chemical element Krypton is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Nb or, alternatively, it holds the symbol Ba."
It is the case either that Thulium has the symbol Be or that it has the symbol Ne.,0,"It is indeed accurate to assert that the chemical element Thulium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Be or, alternatively, it holds the symbol Ne."
It is the case either that Lutetium has the symbol Sb or that it has the symbol Be.,0,"It is indeed accurate to state that the chemical element Lutetium is represented by one of two possible chemical symbols, such that it either possesses the symbol Sb or, alternatively, it holds the symbol Be."
It is the case either that Cesium has the symbol F or that it has the symbol Cs.,1,"It is indeed accurate to state that the chemical element Cesium is represented by one of two possible chemical symbols, such that it either possesses the symbol F or, alternatively, it holds the symbol Cs."
It is the case either that Xenon has the symbol Yb or that it has the symbol Xe.,1,"It is entirely accurate to assert that the chemical element Xenon is designated by one of two possible chemical symbols, such that it either holds the symbol Yb or, alternatively, it is represented by the symbol Xe."
It is the case either that Actinium has the symbol Ar or that it has the symbol H.,0,"It is indeed accurate to state that the chemical element Actinium is represented by one of two possible chemical symbols, such that it either possesses the symbol Ar or, alternatively, it holds the symbol H."
It is the case either that Gold has the symbol Ce or that it has the symbol Au.,1,"It is entirely accurate to assert that the chemical element Gold is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Ce or, alternatively, it holds the symbol Au."
It is the case either that Thulium has the symbol Ne or that it has the symbol Cl.,0,"It is indeed accurate to state that the chemical element Thulium is represented by one of two possible chemical symbols, such that it either possesses the symbol Ne or, alternatively, it holds the symbol Cl."
It is the case either that Uranium has the symbol Re or that it has the symbol Ac.,0,"It is indeed accurate to assert that the chemical element Uranium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Re or, alternatively, it holds the symbol Ac."
It is the case either that Francium has the symbol Sc or that it has the symbol Fr.,1,"It is indeed accurate to state that the chemical element Francium is represented by one of two possible chemical symbols, such that it either possesses the symbol Sc or, alternatively, it holds the symbol Fr."
It is the case either that Zinc has the symbol Ne or that it has the symbol Zn.,1,"It is indeed accurate to state that the chemical element Zinc is represented by one of two possible chemical symbols, such that it either possesses the symbol Ne or, alternatively, it holds the symbol Zn."
It is the case either that Tin has the symbol Be or that it has the symbol Tc.,0,"It is indeed accurate to assert that the chemical element Tin is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Be or, alternatively, it holds the symbol Tc."
It is the case either that Scandium has the symbol Rn or that it has the symbol La.,0,"It is indeed accurate to state that the chemical element Scandium is represented by one of two possible chemical symbols, such that it either possesses the symbol Rn or, alternatively, it holds the symbol La."
It is the case either that Iridium has the symbol Fe or that it has the symbol Co.,0,"It is indeed accurate to assert that the chemical element Iridium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Fe or, alternatively, it holds the symbol Co."
It is the case either that Carbon has the symbol Na or that it has the symbol C.,1,"It is entirely accurate to assert that the chemical element Carbon is denoted by one of two possible chemical symbols, such that it either possesses the symbol Na or, alternatively, it is represented by the symbol C."
It is the case either that Carbon has the symbol Rb or that it has the symbol C.,1,"It is indeed accurate to assert that the chemical element Carbon is represented by one of two possible chemical symbols, such that it either possesses the symbol Rb or, alternatively, it holds the symbol C."
It is the case either that Cadmium has the symbol Ir or that it has the symbol Rh.,0,"It is indeed accurate to assert that the chemical element Cadmium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Ir or, alternatively, it holds the symbol Rh."
It is the case either that Radium has the symbol N or that it has the symbol Sm.,0,"It is indeed accurate to state that the chemical element Radium is represented by one of two possible chemical symbols, such that it either possesses the symbol N or, alternatively, it holds the symbol Sm."
It is the case either that Titanium has the symbol Co or that it has the symbol B.,0,"It is indeed accurate to assert that the chemical element Titanium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Co or, alternatively, it holds the symbol B."
It is the case either that Neon has the symbol P or that it has the symbol Ne.,1,"It is entirely accurate to assert that the chemical element Neon is designated by one of two possible chemical symbols, such that it either holds the symbol P or, alternatively, it is represented by the symbol Ne."
It is the case either that Silicon has the symbol Si or that it has the symbol Pt.,1,"It is entirely accurate to assert that the chemical element Silicon is designated by one of exactly two possible chemical symbols, such that it either possesses the symbol Si or, alternatively, it holds the symbol Pt."
It is the case either that Oxygen has the symbol Pr or that it has the symbol O.,1,"It is indeed accurate to state that the chemical element Oxygen is represented by one of two possible chemical symbols, such that it either possesses the symbol Pr or, alternatively, it bears the symbol O."
It is the case either that Zinc has the symbol Fe or that it has the symbol Fr.,0,"It is indeed accurate to assert that the chemical element Zinc is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Fe or, alternatively, it holds the symbol Fr."
It is the case either that Molybdenum has the symbol Ac or that it has the symbol Mo.,1,"It is indeed accurate to state that the chemical element Molybdenum is represented by one of two possible chemical symbols, such that it either possesses the symbol Ac or, alternatively, it holds the symbol Mo."
It is the case either that Fluorine has the symbol C or that it has the symbol N.,0,"It is indeed accurate to assert that the chemical element Fluorine is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol C or, alternatively, it holds the symbol N."
It is the case either that Arsenic has the symbol Ar or that it has the symbol Re.,0,"It is entirely accurate to assert that the chemical element Arsenic is designated by one of exactly two possible chemical symbols, such that it either holds the symbol Ar or, alternatively, it is represented by the symbol Re."
It is the case either that Carbon has the symbol In or that it has the symbol Xe.,0,"It is entirely accurate to assert that the chemical element Carbon is denoted by one of exactly two possible chemical symbols, such that it either holds the symbol In or, alternatively, it is represented by the symbol Xe."
It is the case either that Gadolinium has the symbol Gd or that it has the symbol Mg.,1,"It is indeed accurate to state that the chemical element Gadolinium is represented by one of two possible chemical symbols, such that it either possesses the symbol Gd or, alternatively, it holds the symbol Mg."
It is the case either that Germanium has the symbol Ge or that it has the symbol Po.,1,"It is indeed accurate to assert that the chemical element Germanium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Ge or, alternatively, it holds the symbol Po."
It is the case either that Gadolinium has the symbol F or that it has the symbol Hg.,0,"It is indeed accurate to assert that the chemical element Gadolinium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol F or, alternatively, it holds the symbol Hg."
It is the case either that Ytterbium has the symbol Mo or that it has the symbol Ho.,0,"It is indeed accurate to state that the chemical element Ytterbium is represented by one of two possible chemical symbols, such that it either possesses the symbol Mo or, alternatively, it holds the symbol Ho."
It is the case either that Thorium has the symbol Au or that it has the symbol Se.,0,"It is indeed accurate to assert that the chemical element Thorium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Au or, alternatively, it holds the symbol Se."
It is the case either that Bismuth has the symbol La or that it has the symbol Sb.,0,"It is indeed accurate to assert that the chemical element Bismuth is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol La or, alternatively, it holds the symbol Sb."
It is the case either that Technetium has the symbol Tc or that it has the symbol Fe.,1,"It is indeed accurate to assert that the chemical element Technetium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Tc or, alternatively, it holds the symbol Fe."
It is the case either that Actinium has the symbol Bi or that it has the symbol Ac.,1,"It is indeed accurate to state that the chemical element Actinium is represented by one of two possible chemical symbols, such that it either possesses the symbol Bi or, alternatively, it holds the symbol Ac."
It is the case either that Niobium has the symbol S or that it has the symbol Nb.,1,"It is indeed accurate to assert that the chemical element Niobium is designated by one of two possible chemical symbols, such that it either holds the symbol S or, alternatively, it is represented by the symbol Nb."
It is the case either that Gold has the symbol Ge or that it has the symbol Au.,1,"It is entirely accurate to assert that the chemical element Gold is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Ge or, alternatively, it holds the symbol Au."
It is the case either that Boron has the symbol B or that it has the symbol Zr.,1,"It is entirely accurate to assert that the chemical element Boron is designated by one of exactly two possible chemical symbols, such that it either holds the symbol B or, alternatively, it is represented by the symbol Zr."
It is the case either that Sodium has the symbol Lu or that it has the symbol N.,0,"It is indeed accurate to state that the chemical element Sodium is represented by one of two possible chemical symbols, such that it either possesses the symbol Lu or, alternatively, it holds the symbol N."
It is the case either that Radon has the symbol Rn or that it has the symbol Be.,1,"It is indeed accurate to state that the chemical element Radon is represented by one of two possible chemical symbols, such that it either possesses the symbol Rn or, alternatively, it holds the symbol Be."
It is the case either that Neodymium has the symbol Lu or that it has the symbol Ac.,0,"It is indeed accurate to state that the chemical element Neodymium is represented by one of two possible chemical symbols, such that it either possesses the symbol Lu or, alternatively, it holds the symbol Ac."
It is the case either that Rhenium has the symbol Re or that it has the symbol Zr.,1,"It is indeed accurate to assert that the chemical element Rhenium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Re or, alternatively, it holds the symbol Zr."
It is the case either that Thulium has the symbol Ne or that it has the symbol Na.,0,"It is indeed accurate to assert that the chemical element Thulium is designated by one of two possible chemical symbols, such that it either possesses the symbol Ne or, alternatively, it holds the symbol Na."
It is the case either that Yttrium has the symbol Sc or that it has the symbol U.,0,"It is indeed accurate to assert that the chemical element Yttrium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Sc or, alternatively, it holds the symbol U."
It is the case either that Thorium has the symbol Th or that it has the symbol Sb.,1,"It is indeed accurate to state that the chemical element Thorium is represented by one of two possible chemical symbols, such that it either possesses the symbol Th or, alternatively, it holds the symbol Sb."
It is the case either that Argon has the symbol Sc or that it has the symbol Co.,0,"It is indeed accurate to assert that the chemical element Argon is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Sc or, alternatively, it holds the symbol Co."
It is the case either that Neodymium has the symbol Ac or that it has the symbol Lu.,0,"It is indeed accurate to state that the chemical element Neodymium is represented by one of two possible chemical symbols, such that it either possesses the symbol Ac or, alternatively, it holds the symbol Lu."
It is the case either that Samarium has the symbol Sm or that it has the symbol Pa.,1,"It is indeed accurate to state that the chemical element Samarium is represented by one of two possible chemical symbols, such that it either possesses the symbol Sm or, alternatively, it holds the symbol Pa."
It is the case either that Niobium has the symbol Rh or that it has the symbol Br.,0,"It is indeed accurate to assert that the chemical element Niobium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Rh or, alternatively, it holds the symbol Br."
It is the case either that Gallium has the symbol Ga or that it has the symbol Sm.,1,"It is indeed accurate to state that the chemical element Gallium is represented by one of two possible chemical symbols, such that it either possesses the symbol Ga or, alternatively, it holds the symbol Sm."
It is the case either that Lanthanum has the symbol Po or that it has the symbol Sc.,0,"It is indeed accurate to state that the chemical element Lanthanum is represented by one of two possible chemical symbols, such that it either possesses the symbol Po or, alternatively, it holds the symbol Sc."
It is the case either that Indium has the symbol As or that it has the symbol Ce.,0,"It is indeed accurate to state that the chemical element Indium is represented by one of two possible chemical symbols, such that it either possesses the symbol As or, alternatively, it holds the symbol Ce."
It is the case either that Calcium has the symbol Na or that it has the symbol Ca.,1,"It is indeed accurate to state that the chemical element Calcium is represented by one of two possible chemical symbols, such that it either possesses the symbol Na or, alternatively, it holds the symbol Ca."
It is the case either that Boron has the symbol B or that it has the symbol La.,1,"It is indeed accurate to assert that the chemical element Boron is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol B or, alternatively, it holds the symbol La."
It is the case either that Samarium has the symbol Sm or that it has the symbol O.,1,"It is indeed accurate to state that the chemical element Samarium is represented by one of two possible chemical symbols, such that it either possesses the symbol Sm or, alternatively, it holds the symbol O."
It is the case either that Bromine has the symbol Sn or that it has the symbol Br.,1,"It is entirely accurate to assert that the chemical element Bromine is designated by one of two possible chemical symbols, such that it either holds the symbol Sn or, alternatively, it is represented by the symbol Br."
It is the case either that Samarium has the symbol Mo or that it has the symbol Sm.,1,"It is indeed accurate to state that the chemical element Samarium is represented by one of two possible chemical symbols, such that it either possesses the symbol Mo or, alternatively, it holds the symbol Sm."
It is the case either that Calcium has the symbol Cl or that it has the symbol P.,0,"It is entirely accurate to assert that the chemical element Calcium is designated by one of exactly two possible chemical symbols, such that it either holds the symbol Cl or, alternatively, it is represented by the symbol P."
It is the case either that Actinium has the symbol Ac or that it has the symbol P.,1,"It is indeed accurate to state that the chemical element Actinium is represented by one of two possible chemical symbols, such that it either possesses the symbol Ac or, alternatively, it holds the symbol P."
It is the case either that Carbon has the symbol Al or that it has the symbol C.,1,"It is entirely accurate to assert that the chemical element Carbon is denoted by one of two possible chemical symbols, such that it either holds the symbol Al or, alternatively, it is represented by the symbol C."
It is the case either that Barium has the symbol Sb or that it has the symbol Ba.,0,"It is indeed accurate to assert that the chemical element Barium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Sb or, alternatively, it holds the symbol Ba."
It is the case either that Holmium has the symbol N or that it has the symbol Tb.,0,"It is indeed accurate to state that the chemical element Holmium is represented by one of two possible chemical symbols, such that it either possesses the symbol N or, alternatively, it holds the symbol Tb."
It is the case either that Potassium has the symbol Dy or that it has the symbol K.,1,"It is indeed accurate to assert that the chemical element Potassium is represented by one of exactly two possible chemical symbols, such that it either possesses the symbol Dy or, alternatively, it holds the symbol K."
